[[51, 0, 0], [0, 255, 0], [75, 0, 0], [0, 202, 0], [179, 0, 0], [0, 50, 0], [80, 0, 0], [0, 140, 0], [17, 0, 0], [0, 178, 0], [51, 0, 0], [0, 77, 0], [206, 0, 0], [0, 35, 0], [14, 0, 0], [0, 195, 0], [91, 0, 0], [0, 1, 0], [228, 0, 0], [0, 202, 0], [53, 0, 0], [0, 244, 0], [87, 0, 0], [0, 92, 0], [221, 0, 0], [0, 71, 0], [0, 0, 0], [0, 171, 0], [238, 0, 0], [0, 95, 0], [240, 0, 0], [0, 217, 0], [138, 0, 0], [0, 106, 0], [191, 0, 0], [0, 216, 0], [230, 0, 0], [0, 45, 0], [84, 0, 0], [0, 6, 0], [193, 0, 0], [0, 27, 0], [211, 0, 0], [0, 223, 0], [201, 0, 0], [0, 18, 0], [248, 0, 0], [0, 108, 0], [157, 0, 0], [0, 5, 0], [95, 0, 0], [0, 238, 0], [186, 0, 0], [0, 137, 0], [26, 0, 0], [0, 117, 0], [21, 0, 0], [0, 137, 0], [204, 0, 0], [0, 74, 0]]
[[0, 186, 0], [0, 0, 188], [0, 187, 0], [0, 0, 54], [0, 232, 0], [0, 0, 153], [0, 87, 0], [0, 0, 70], [0, 151, 0], [0, 0, 243], [0, 143, 0], [0, 0, 253], [0, 115, 0], [0, 0, 69], [0, 175, 0], [0, 0, 113], [0, 95, 0], [0, 0, 216], [0, 196, 0], [0, 0, 140], [0, 89, 0], [0, 0, 107], [0, 29, 0], [0, 0, 179], [0, 84, 0], [0, 0, 248], [0, 98, 0], [0, 0, 113], [0, 98, 0], [0, 0, 241], [0, 232, 0], [0, 0, 74], [0, 77, 0], [0, 0, 229], [0, 188, 0], [0, 0, 97], [0, 223, 0], [0, 0, 74], [0, 157, 0], [0, 0, 155], [0, 107, 0], [0, 0, 248], [0, 164, 0], [0, 0, 139], [0, 144, 0], [0, 0, 152], [0, 87, 0], [0, 0, 162], [0, 37, 0], [0, 0, 194], [0, 175, 0], [0, 0, 4], [0, 100, 0], [0, 0, 246], [0, 203, 0], [0, 0, 147], [0, 248, 0], [0, 0, 247], [0, 205, 0], [0, 0, 102]]
[[110, 0, 0], [0, 242, 0], [35, 0, 0], [0, 165, 0], [12, 0, 0], [0, 95, 0], [83, 0, 0], [0, 89, 0], [18, 0, 0], [0, 17, 0], [219, 0, 0], [0, 10, 0], [37, 0, 0], [0, 246, 0], [170, 0, 0], [0, 205, 0], [137, 0, 0], [0, 152, 0], [85, 0, 0], [0, 190, 0], [48, 0, 0], [0, 181, 0], [83, 0, 0], [0, 183, 0], [214, 0, 0], [0, 224, 0], [165, 0, 0], [0, 103, 0], [31, 0, 0], [0, 213, 0], [125, 0, 0], [0, 170, 0], [55, 0, 0], [0, 9, 0], [206, 0, 0], [0, 27, 0], [172, 0, 0], [0, 151, 0], [242, 0, 0], [0, 78, 0], [192, 0, 0], [0, 131, 0], [82, 0, 0], [0, 151, 0], [140, 0, 0], [0, 34, 0], [234, 0, 0], [0, 142, 0], [243, 0, 0], [0, 127, 0], [189, 0, 0], [0, 2, 0], [87, 0, 0], [0, 185, 0], [241, 0, 0], [0, 154, 0], [123, 0, 0], [0, 87, 0], [28, 0, 0], [0, 0, 0]]
[[0, 159, 0], [0, 0, 66], [0, 130, 0], [0, 0, 124], [0, 52, 0], [0, 0, 48], [0, 83, 0], [0, 0, 105], [0, 28, 0], [0, 0, 107], [0, 67, 0], [0, 0, 181], [0, 8, 0], [0, 0, 156], [0, 64, 0], [0, 0, 26], [0, 193, 0], [0, 0, 186], [0, 75, 0], [0, 0, 195], [0, 254, 0], [0, 0, 23], [0, 46, 0], [0, 0, 191], [0, 151, 0], [0, 0, 197], [0, 120, 0], [0, 0, 255], [0, 227, 0], [0, 0, 128], [0, 122, 0], [0, 0, 198], [0, 42, 0], [0, 0, 120], [0, 185, 0], [0, 0, 203], [0, 231, 0], [0, 0, 94], [0, 171, 0], [0, 0, 102], [0, 28, 0], [0, 0, 75], [0, 86, 0], [0, 0, 242], [0, 223, 0], [0, 0, 188], [0, 48, 0], [0, 0, 142], [0, 181, 0], [0, 0, 47], [0, 81, 0], [0, 0, 197], [0, 192, 0], [0, 0, 151], [0, 31, 0], [0, 0, 138], [0, 136, 0], [0, 0, 124], [0, 196, 0], [0, 0, 166]]
[[212, 0, 0], [0, 179, 0], [97, 0, 0], [0, 237, 0], [152, 0, 0], [0, 71, 0], [44, 0, 0], [0, 115, 0], [244, 0, 0], [0, 48, 0], [252, 0, 0], [0, 118, 0], [199, 0, 0], [0, 74, 0], [177, 0, 0], [0, 134, 0], [16, 0, 0], [0, 85, 0], [93, 0, 0], [0, 3, 0], [140, 0, 0], [0, 123, 0], [185, 0, 0], [0, 22, 0], [204, 0, 0], [0, 193, 0], [18, 0, 0], [0, 146, 0], [216, 0, 0], [0, 100, 0], [247, 0, 0], [0, 120, 0], [99, 0, 0], [0, 5, 0], [129, 0, 0], [0, 53, 0], [189, 0, 0], [0, 116, 0], [240, 0, 0], [0, 12, 0], [134, 0, 0], [0, 16, 0], [23, 0, 0], [0, 20, 0], [208, 0, 0], [0, 203, 0], [60, 0, 0], [0, 65, 0], [232, 0, 0], [0, 90, 0], [184, 0, 0], [0, 117, 0], [188, 0, 0], [0, 23, 0], [126, 0, 0], [0, 220, 0], [136, 0, 0], [0, 98, 0], [70, 0, 0], [0, 102, 0]]
[[0, 156, 0], [0, 0, 207], [0, 131, 0], [0, 0, 251], [0, 125, 0], [0, 0, 234], [0, 82, 0], [0, 0, 148], [0, 185, 0], [0, 0, 188], [0, 226, 0], [0, 0, 146], [0, 8, 0], [0, 0, 167], [0, 210, 0], [0, 0, 177], [0, 77, 0], [0, 0, 68], [0, 246, 0], [0, 0, 248], [0, 68, 0], [0, 0, 162], [0, 187, 0], [0, 0, 154], [0, 95, 0], [0, 0, 56], [0, 3, 0], [0, 0, 152], [0, 128, 0], [0, 0, 174], [0, 249, 0], [0, 0, 20], [0, 151, 0], [0, 0, 149], [0, 123, 0], [0, 0, 187], [0, 195, 0], [0, 0, 176], [0, 219, 0], [0, 0, 32], [0, 97, 0], [0, 0, 131], [0, 22, 0], [0, 0, 19], [0, 54, 0], [0, 0, 200], [0, 18, 0], [0, 0, 196], [0, 118, 0], [0, 0, 192], [0, 101, 0], [0, 0, 196], [0, 22, 0], [0, 0, 102], [0, 140, 0], [0, 0, 195], [0, 123, 0], [0, 0, 86], [0, 146, 0], [0, 0, 48]]
[[101, 0, 0], [0, 80, 0], [186, 0, 0], [0, 46, 0], [19, 0, 0], [0, 169, 0], [155, 0, 0], [0, 226, 0], [216, 0, 0], [0, 100, 0], [69, 0, 0], [0, 130, 0], [188, 0, 0], [0, 166, 0], [13, 0, 0], [0, 161, 0], [210, 0, 0], [0, 190, 0], [152, 0, 0], [0, 65, 0], [182, 0, 0], [0, 157, 0], [179, 0, 0], [0, 163, 0], [207, 0, 0], [0, 99, 0], [16, 0, 0], [0, 184, 0], [173, 0, 0], [0, 13, 0], [71, 0, 0], [0, 185, 0], [236, 0, 0], [0, 158, 0], [13, 0, 0], [0, 40, 0], [46, 0, 0], [0, 98, 0], [182, 0, 0], [0, 72, 0], [7, 0, 0], [0, 0, 0], [18, 0, 0], [0, 220, 0], [232, 0, 0], [0, 223, 0], [177, 0, 0], [0, 176, 0], [108, 0, 0], [0, 8, 0], [78, 0, 0], [0, 218, 0], [148, 0, 0], [0, 250, 0], [134, 0, 0], [0, 105, 0], [42, 0, 0], [0, 228, 0], [24, 0, 0], [0, 2, 0]]
[[0, 221, 0], [0, 0, 100], [0, 115, 0], [0, 0, 206], [0, 184, 0], [0, 0, 24], [0, 194, 0], [0, 0, 238], [0, 252, 0], [0, 0, 201], [0, 76, 0], [0, 0, 168], [0, 126, 0], [0, 0, 194], [0, 93, 0], [0, 0, 199], [0, 225, 0], [0, 0, 76], [0, 86, 0], [0, 0, 122], [0, 93, 0], [0, 0, 69], [0, 103, 0], [0, 0, 18], [0, 64, 0], [0, 0, 184], [0, 52, 0], [0, 0, 199], [0, 195, 0], [0, 0, 212], [0, 84, 0], [0, 0, 140], [0, 248, 0], [0, 0, 242], [0, 102, 0], [0, 0, 53], [0, 160, 0], [0, 0, 201], [0, 9, 0], [0, 0, 60], [0, 82, 0], [0, 0, 250], [0, 233, 0], [0, 0, 170], [0, 171, 0], [0, 0, 210], [0, 57, 0], [0, 0, 21], [0, 53, 0], [0, 0, 107], [0, 55, 0], [0, 0, 101], [0, 118, 0], [0, 0, 223], [0, 74, 0], [0, 0, 103], [0, 25, 0], [0, 0, 53], [0, 160, 0], [0, 0, 247]]
[[28, 0, 0], [0, 79, 0], [52, 0, 0], [0, 64, 0], [6, 0, 0], [0, 85, 0], [41, 0, 0], [0, 148, 0], [235, 0, 0], [0, 208, 0], [109, 0, 0], [0, 32, 0], [200, 0, 0], [0, 156, 0], [84, 0, 0], [0, 191, 0], [236, 0, 0], [0, 56, 0], [95, 0, 0], [0, 29, 0], [224, 0, 0], [0, 117, 0], [144, 0, 0], [0, 125, 0], [135, 0, 0], [0, 208, 0], [178, 0, 0], [0, 79, 0], [45, 0, 0], [0, 17, 0], [12, 0, 0], [0, 116, 0], [214, 0, 0], [0, 103, 0], [248, 0, 0], [0, 43, 0], [13, 0, 0], [0, 24, 0], [186, 0, 0], [0, 13, 0], [15, 0, 0], [0, 102, 0], [110, 0, 0], [0, 224, 0], [237, 0, 0], [0, 1, 0], [106, 0, 0], [0, 215, 0], [201, 0, 0], [0, 138, 0], [235, 0, 0], [0, 244, 0], [5, 0, 0], [0, 120, 0], [115, 0, 0], [0, 28, 0], [122, 0, 0], [0, 198, 0], [227, 0, 0], [0, 139, 0]]
[[0, 104, 0], [0, 0, 5], [0, 168, 0], [0, 0, 46], [0, 99, 0], [0, 0, 114], [0, 198, 0], [0, 0, 186], [0, 112, 0], [0, 0, 225], [0, 157, 0], [0, 0, 136], [0, 112, 0], [0, 0, 15], [0, 168, 0], [0, 0, 38], [0, 251, 0], [0, 0, 35], [0, 212, 0], [0, 0, 206], [0, 5, 0], [0, 0, 153], [0, 14, 0], [0, 0, 114], [0, 124, 0], [0, 0, 2], [0, 64, 0], [0, 0, 224], [0, 185, 0], [0, 0, 152], [0, 88, 0], [0, 0, 77], [0, 166, 0], [0, 0, 156], [0, 152, 0], [0, 0, 191], [0, 138, 0], [0, 0, 78], [0, 113, 0], [0, 0, 46], [0, 50, 0], [0, 0, 160], [0, 163, 0], [0, 0, 23], [0, 36, 0], [0, 0, 73], [0, 62, 0], [0, 0, 24], [0, 166, 0], [0, 0, 243], [0, 62, 0], [0, 0, 145], [0, 106, 0], [0, 0, 0], [0, 150, 0], [0, 0, 36], [0, 254, 0], [0, 0, 156], [0, 108, 0], [0, 0, 178]]
[[196, 0, 0], [0, 177, 0], [86, 0, 0], [0, 133, 0], [73, 0, 0], [0, 117, 0], [255, 0, 0], [0, 238, 0], [18, 0, 0], [0, 127, 0], [25, 0, 0], [0, 13, 0], [122, 0, 0], [0, 233, 0], [52, 0, 0], [0, 247, 0], [131, 0, 0], [0, 255, 0], [177, 0, 0], [0, 133, 0], [255, 0, 0], [0, 64, 0], [13, 0, 0], [0, 152, 0], [203, 0, 0], [0, 40, 0], [188, 0, 0], [0, 130, 0], [57, 0, 0], [0, 23, 0], [162, 0, 0], [0, 212, 0], [223, 0, 0], [0, 21, 0], [79, 0, 0], [0, 144, 0], [21, 0, 0], [0, 135, 0], [56, 0, 0], [0, 75, 0], [163, 0, 0], [0, 27, 0], [164, 0, 0], [0, 61, 0], [139, 0, 0], [0, 79, 0], [26, 0, 0], [0, 140, 0], [75, 0, 0], [0, 53, 0], [188, 0, 0], [0, 3, 0], [230, 0, 0], [0, 242, 0], [223, 0, 0], [0, 186, 0], [251, 0, 0], [0, 121, 0], [230, 0, 0], [0, 154, 0]]
[[0, 203, 0], [0, 0, 3], [0, 1, 0], [0, 0, 255], [0, 177, 0], [0, 0, 27], [0, 128, 0], [0, 0, 121], [0, 248, 0], [0, 0, 198], [0, 253, 0], [0, 0, 66], [0, 32, 0], [0, 0, 192], [0, 75, 0], [0, 0, 144], [0, 178, 0], [0, 0, 73], [0, 185, 0], [0, 0, 148], [0, 9, 0], [0, 0, 130], [0, 91, 0], [0, 0, 64], [0, 40, 0], [0, 0, 106], [0, 240, 0], [0, 0, 229], [0, 205, 0], [0, 0, 121], [0, 190, 0], [0, 0, 204], [0, 96, 0], [0, 0, 133], [0, 66, 0], [0, 0, 0], [0, 211, 0], [0, 0, 4], [0, 16, 0], [0, 0, 160], [0, 150, 0], [0, 0, 6], [0, 202, 0], [0, 0, 105], [0, 202, 0], [0, 0, 218], [0, 247, 0], [0, 0, 87], [0, 40, 0], [0, 0, 158], [0, 46, 0], [0, 0, 229], [0, 128, 0], [0, 0, 86], [0, 112, 0], [0, 0, 68], [0, 251, 0], [0, 0, 55], [0, 54, 0], [0, 0, 40]]
[[202, 0, 0], [0, 162, 0], [88, 0, 0], [0, 125, 0], [106, 0, 0], [0, 37, 0], [193, 0, 0], [0, 241, 0], [84, 0, 0], [0, 141, 0], [248, 0, 0], [0, 75, 0], [246, 0, 0], [0, 70, 0], [95, 0, 0], [0, 187, 0], [201, 0, 0], [0, 76, 0], [119, 0, 0], [0, 88, 0], [207, 0, 0], [0, 43, 0], [40, 0, 0], [0, 75, 0], [159, 0, 0], [0, 33, 0], [194, 0, 0], [0, 140, 0], [149, 0, 0], [0, 179, 0], [80, 0, 0], [0, 181, 0], [159, 0, 0], [0, 147, 0], [154, 0, 0], [0, 168, 0], [91, 0, 0], [0, 243, 0], [63, 0, 0], [0, 52, 0], [7, 0, 0], [0, 155, 0], [142, 0, 0], [0, 223, 0], [105, 0, 0], [0, 156, 0], [171, 0, 0], [0, 87, 0], [141, 0, 0], [0, 12, 0], [181, 0, 0], [0, 254, 0], [195, 0, 0], [0, 45, 0], [172, 0, 0], [0, 250, 0], [109, 0, 0], [0, 121, 0], [63, 0, 0], [0, 249, 0]]
[[0, 42, 0], [0, 0, 216], [0, 119, 0], [0, 0, 67], [0, 238, 0], [0, 0, 9], [0, 204, 0], [0, 0, 46], [0, 143, 0], [0, 0, 27], [0, 171, 0], [0, 0, 165], [0, 29, 0], [0, 0, 217], [0, 3, 0], [0, 0, 84], [0, 12, 0], [0, 0, 85], [0, 241, 0], [0, 0, 219], [0, 197, 0], [0, 0, 178], [0, 225, 0], [0, 0, 137], [0, 217, 0], [0, 0, 189], [0, 190, 0], [0, 0, 240], [0, 219, 0], [0, 0, 34], [0, 195, 0], [0, 0, 80], [0, 196, 0], [0, 0, 43], [0, 217, 0], [0, 0, 191], [0, 254, 0], [0, 0, 109], [0, 1, 0], [0, 0, 1], [0, 31, 0], [0, 0, 174], [0, 110, 0], [0, 0, 46], [0, 20, 0], [0, 0, 213], [0, 165, 0], [0, 0, 184], [0, 2, 0], [0, 0, 107], [0, 200, 0], [0, 0, 8], [0, 200, 0], [0, 0, 117], [0, 173, 0], [0, 0, 2], [0, 172, 0], [0, 0, 211], [0, 141, 0], [0, 0, 252]]
[[186, 0, 0], [0, 135, 0], [154, 0, 0], [0, 111, 0], [81, 0, 0], [0, 174, 0], [66, 0, 0], [0, 207, 0], [30, 0, 0], [0, 90, 0], [46, 0, 0], [0, 223, 0], [111, 0, 0], [0, 123, 0], [212, 0, 0], [0, 11, 0], [131, 0, 0], [0, 121, 0], [185, 0, 0], [0, 239, 0], [79, 0, 0], [0, 226, 0], [61, 0, 0], [0, 122, 0], [236, 0, 0], [0, 197, 0], [12, 0, 0], [0, 18, 0], [210, 0, 0], [0, 194, 0], [172, 0, 0], [0, 166, 0], [224, 0, 0], [0, 119, 0], [15, 0, 0], [0, 146, 0], [123, 0, 0], [0, 232, 0], [64, 0, 0], [0, 181, 0], [96, 0, 0], [0, 126, 0], [42, 0, 0], [0, 95, 0], [41, 0, 0], [0, 31, 0], [154, 0, 0], [0, 68, 0], [232, 0, 0], [0, 119, 0], [63, 0, 0], [0, 29, 0], [197, 0, 0], [0, 63, 0], [182, 0, 0], [0, 16, 0], [152, 0, 0], [0, 75, 0], [241, 0, 0], [0, 224, 0]]
[[0, 169, 0], [0, 0, 129], [0, 120, 0], [0, 0, 223], [0, 120, 0], [0, 0, 0], [0, 40, 0], [0, 0, 24], [0, 140, 0], [0, 0, 195], [0, 99, 0], [0, 0, 194], [0, 214, 0], [0, 0, 161], [0, 227, 0], [0, 0, 156], [0, 24, 0], [0, 0, 214], [0, 8, 0], [0, 0, 42], [0, 166, 0], [0, 0, 96], [0, 113, 0], [0, 0, 82], [0, 63, 0], [0, 0, 17], [0, 106, 0], [0, 0, 232], [0, 240, 0], [0, 0, 230], [0, 92, 0], [0, 0, 187], [0, 18, 0], [0, 0, 102], [0, 220, 0], [0, 0, 52], [0, 113, 0], [0, 0, 237], [0, 103, 0], [0, 0, 129], [0, 59, 0], [0, 0, 77], [0, 207, 0], [0, 0, 251], [0, 65, 0], [0, 0, 3], [0, 189, 0], [0, 0, 142], [0, 235, 0], [0, 0, 123], [0, 197, 0], [0, 0, 146], [0, 183, 0], [0, 0, 89], [0, 49, 0], [0, 0, 78], [0, 159, 0], [0, 0, 85], [0, 4, 0], [0, 0, 78]]
[[172, 0, 0], [0, 19, 0], [19, 0, 0], [0, 31, 0], [53, 0, 0], [0, 150, 0], [22, 0, 0], [0, 76, 0], [44, 0, 0], [0, 162, 0], [205, 0, 0], [0, 134, 0], [37, 0, 0], [0, 63, 0], [218, 0, 0], [0, 173, 0], [145, 0, 0], [0, 18, 0], [90, 0, 0], [0, 9, 0], [83, 0, 0], [0, 39, 0], [94, 0, 0], [0, 107, 0], [185, 0, 0], [0, 192, 0], [205, 0, 0], [0, 253, 0], [108, 0, 0], [0, 126, 0], [119, 0, 0], [0, 155, 0], [233, 0, 0], [0, 78, 0], [37, 0, 0], [0, 200, 0], [223, 0, 0], [0, 4, 0], [232, 0, 0], [0, 38, 0], [30, 0, 0], [0, 128, 0], [68, 0, 0], [0, 111, 0], [66, 0, 0], [0, 23, 0], [210, 0, 0], [0, 23, 0], [17, 0, 0], [0, 134, 0], [200, 0, 0], [0, 221, 0], [249, 0, 0], [0, 209, 0], [188, 0, 0], [0, 1, 0], [225, 0, 0], [0, 47, 0], [208, 0, 0], [0, 164, 0]]
[[0, 219, 0], [0, 0, 93], [0, 177, 0], [0, 0, 87], [0, 119, 0], [0, 0, 165], [0, 61, 0], [0, 0, 1], [0, 228, 0], [0, 0, 222], [0, 101, 0], [0, 0, 16], [0, 60, 0], [0, 0, 194], [0, 94, 0], [0, 0, 5], [0, 252, 0], [0, 0, 144], [0, 49, 0], [0, 0, 90], [0, 153, 0], [0, 0, 139], [0, 46, 0], [0, 0, 114], [0, 229, 0], [0, 0, 110], [0, 217, 0], [0, 0, 204], [0, 44, 0], [0, 0, 68], [0, 120, 0], [0, 0, 92], [0, 228, 0], [0, 0, 114], [0, 147, 0], [0, 0, 77], [0, 218, 0], [0, 0, 205], [0, 118, 0], [0, 0, 117], [0, 195, 0], [0, 0, 208], [0, 81, 0], [0, 0, 110], [0, 153, 0], [0, 0, 206], [0, 196, 0], [0, 0, 250], [0, 120, 0], [0, 0, 4], [0, 57, 0], [0, 0, 73], [0, 196, 0], [0, 0, 51], [0, 184, 0], [0, 0, 79], [0, 55, 0], [0, 0, 233], [0, 99, 0], [0, 0, 153]]
[[204, 0, 0], [0, 96, 0], [94, 0, 0], [0, 118, 0], [185, 0, 0], [0, 92, 0], [170, 0, 0], [0, 157, 0], [199, 0, 0], [0, 138, 0], [29, 0, 0], [0, 19, 0], [211, 0, 0], [0, 243, 0], [19, 0, 0], [0, 122, 0], [228, 0, 0], [0, 43, 0], [82, 0, 0], [0, 104, 0], [44, 0, 0], [0, 40, 0], [211, 0, 0], [0, 100, 0], [113, 0, 0], [0, 191, 0], [94, 0, 0], [0, 99, 0], [196, 0, 0], [0, 168, 0], [236, 0, 0], [0, 225, 0], [100, 0, 0], [0, 153, 0], [253, 0, 0], [0, 99, 0], [92, 0, 0], [0, 142, 0], [96, 0, 0], [0, 244, 0], [38, 0, 0], [0, 227, 0], [36, 0, 0], [0, 216, 0], [122, 0, 0], [0, 56, 0], [4, 0, 0], [0, 197, 0], [25, 0, 0], [0, 187, 0], [152, 0, 0], [0, 167, 0], [135, 0, 0], [0, 24, 0], [159, 0, 0], [0, 242, 0], [219, 0, 0], [0, 25, 0], [59, 0, 0], [0, 21, 0]]
[[0, 71, 0], [0, 0, 251], [0, 34, 0], [0, 0, 203], [0, 29, 0], [0, 0, 165], [0, 236, 0], [0, 0, 179], [0, 206, 0], [0, 0, 17], [0, 98, 0], [0, 0, 56], [0, 197, 0], [0, 0, 170], [0, 100, 0], [0, 0, 196], [0, 172, 0], [0, 0, 167], [0, 238, 0], [0, 0, 173], [0, 12, 0], [0, 0, 230], [0, 145, 0], [0, 0, 11], [0, 49, 0], [0, 0, 203], [0, 165, 0], [0, 0, 245], [0, 229, 0], [0, 0, 102], [0, 79, 0], [0, 0, 83], [0, 148, 0], [0, 0, 24], [0, 105, 0], [0, 0, 150], [0, 112, 0], [0, 0, 158], [0, 143, 0], [0, 0, 238], [0, 147, 0], [0, 0, 115], [0, 136, 0], [0, 0, 61], [0, 31, 0], [0, 0, 230], [0, 175, 0], [0, 0, 4], [0, 44, 0], [0, 0, 74], [0, 229, 0], [0, 0, 253], [0, 65, 0], [0, 0, 225], [0, 144, 0], [0, 0, 48], [0, 174, 0], [0, 0, 243], [0, 12, 0], [0, 0, 46]]
[[197, 0, 0], [0, 30, 0], [242, 0, 0], [0, 28, 0], [230, 0, 0], [0, 55, 0], [173, 0, 0], [0, 242, 0], [39, 0, 0], [0, 224, 0], [240, 0, 0], [0, 191, 0], [31, 0, 0], [0, 71, 0], [11, 0, 0], [0, 172, 0], [243, 0, 0], [0, 182, 0], [126, 0, 0], [0, 217, 0], [86, 0, 0], [0, 16, 0], [224, 0, 0], [0, 83, 0], [100, 0, 0], [0, 222, 0], [134, 0, 0], [0, 224, 0], [75, 0, 0], [0, 44, 0], [29, 0, 0], [0, 144, 0], [192, 0, 0], [0, 94, 0], [198, 0, 0], [0, 150, 0], [126, 0, 0], [0, 146, 0], [11, 0, 0], [0, 71, 0], [2, 0, 0], [0, 155, 0], [218, 0, 0], [0, 161, 0], [16, 0, 0], [0, 102, 0], [204, 0, 0], [0, 245, 0], [81, 0, 0], [0, 41, 0], [245, 0, 0], [0, 170, 0], [186, 0, 0], [0, 163, 0], [156, 0, 0], [0, 192, 0], [143, 0, 0], [0, 60, 0], [82, 0, 0], [0, 25, 0]]
[[0, 222, 0], [0, 0, 165], [0, 184, 0], [0, 0, 57], [0, 190, 0], [0, 0, 111], [0, 108, 0], [0, 0, 18], [0, 4, 0], [0, 0, 153], [0, 253, 0], [0, 0, 211], [0, 246, 0], [0, 0, 12], [0, 6, 0], [0, 0, 141], [0, 165, 0], [0, 0, 152], [0, 105, 0], [0, 0, 253], [0, 110, 0], [0, 0, 109], [0, 185, 0], [0, 0, 222], [0, 145, 0], [0, 0, 78], [0, 183, 0], [0, 0, 230], [0, 252, 0], [0, 0, 198], [0, 72, 0], [0, 0, 111], [0, 104, 0], [0, 0, 205], [0, 18, 0], [0, 0, 33], [0, 98, 0], [0, 0, 36], [0, 37, 0], [0, 0, 136], [0, 192, 0], [0, 0, 11], [0, 69, 0], [0, 0, 167], [0, 142, 0], [0, 0, 218], [0, 37, 0], [0, 0, 198], [0, 57, 0], [0, 0, 234], [0, 244, 0], [0, 0, 33], [0, 63, 0], [0, 0, 242], [0, 141, 0], [0, 0, 213], [0, 238, 0], [0, 0, 48], [0, 55, 0], [0, 0, 18]]
[[66, 0, 0], [0, 228, 0], [5, 0, 0], [0, 196, 0], [113, 0, 0], [0, 156, 0], [216, 0, 0], [0, 226, 0], [45, 0, 0], [0, 202, 0], [156, 0, 0], [0, 172, 0], [116, 0, 0], [0, 31, 0], [97, 0, 0], [0, 65, 0], [184, 0, 0], [0, 36, 0], [151, 0, 0], [0, 221, 0], [139, 0, 0], [0, 245, 0], [77, 0, 0], [0, 226, 0], [203, 0, 0], [0, 217, 0], [250, 0, 0], [0, 241, 0], [247, 0, 0], [0, 75, 0], [50, 0, 0], [0, 88, 0], [72, 0, 0], [0, 123, 0], [168, 0, 0], [0, 160, 0], [199, 0, 0], [0, 27, 0], [144, 0, 0], [0, 20, 0], [31, 0, 0], [0, 214, 0], [137, 0, 0], [0, 131, 0], [188, 0, 0], [0, 120, 0], [206, 0, 0], [0, 156, 0], [103, 0, 0], [0, 12, 0], [125, 0, 0], [0, 200, 0], [241, 0, 0], [0, 166, 0], [29, 0, 0], [0, 158, 0], [234, 0, 0], [0, 182, 0], [130, 0, 0], [0, 158, 0]]
[[0, 171, 0], [0, 0, 118], [0, 150, 0], [0, 0, 81], [0, 91, 0], [0, 0, 131], [0, 50, 0], [0, 0, 211], [0, 234, 0], [0, 0, 58], [0, 13, 0], [0, 0, 169], [0, 145, 0], [0, 0, 38], [0, 242, 0], [0, 0, 17], [0, 93, 0], [0, 0, 32], [0, 96, 0], [0, 0, 137], [0, 243, 0], [0, 0, 147], [0, 58, 0], [0, 0, 30], [0, 182, 0], [0, 0, 125], [0, 13, 0], [0, 0, 245], [0, 97, 0], [0, 0, 86], [0, 90, 0], [0, 0, 222], [0, 23, 0], [0, 0, 16], [0, 3, 0], [0, 0, 119], [0, 195, 0], [0, 0, 163], [0, 17, 0], [0, 0, 141], [0, 37, 0], [0, 0, 209], [0, 51, 0], [0, 0, 247], [0, 111, 0], [0, 0, 91], [0, 207, 0], [0, 0, 36], [0, 126, 0], [0, 0, 20], [0, 162, 0], [0, 0, 65], [0, 201, 0], [0, 0, 0], [0, 47, 0], [0, 0, 134], [0, 210, 0], [0, 0, 58], [0, 88, 0], [0, 0, 135]]
[[200, 0, 0], [0, 132, 0], [207, 0, 0], [0, 84, 0], [71, 0, 0], [0, 151, 0], [161, 0, 0], [0, 255, 0], [41, 0, 0], [0, 132, 0], [191, 0, 0], [0, 44, 0], [19, 0, 0], [0, 209, 0], [182, 0, 0], [0, 189, 0], [64, 0, 0], [0, 107, 0], [239, 0, 0], [0, 140, 0], [27, 0, 0], [0, 186, 0], [237, 0, 0], [0, 237, 0], [222, 0, 0], [0, 124, 0], [161, 0, 0], [0, 206, 0], [123, 0, 0], [0, 173, 0], [251, 0, 0], [0, 113, 0], [234, 0, 0], [0, 94, 0], [220, 0, 0], [0, 31, 0], [0, 0, 0], [0, 240, 0], [232, 0, 0], [0, 169, 0], [254, 0, 0], [0, 242, 0], [241, 0, 0], [0, 127, 0], [140, 0, 0], [0, 107, 0], [183, 0, 0], [0, 115, 0], [194, 0, 0], [0, 151, 0], [155, 0, 0], [0, 46, 0], [72, 0, 0], [0, 64, 0], [114, 0, 0], [0, 132, 0], [174, 0, 0], [0, 31, 0], [235, 0, 0], [0, 14, 0]]
